,App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
4910,Reigns: Game of Thrones,GAME,CARD,4.667105198,9880.0,"50,000+",$3.99 ,Teen,27-Feb-19
4911,Sigils Of Elohim,GAME,PUZZLE,4.429677486,1550.0,"10,000+",0,Everyone,15-Dec-14
4912,Umiro,GAME,PUZZLE,4.469387531,98.0,"5,000+",$2.99 ,Everyone,4-Dec-18
4913,Hotline Miami 2: Wrong Number,GAME,ACTION,4.348837376,43.0,500+,$14.99 ,Mature 17+,5-Sep-15
4914,Reigns,GAME,CARD,4.742440224,142565.0,"500,000+",$2.99 ,Teen,8-Oct-18
4915,Shadow Warrior Classic Redux,GAME,ACTION,4.18351078,376.0,"5,000+",$2.99 ,Mature 17+,19-May-17
4916,OlliOlli2: Welcome to Olliwood,GAME,SPORTS,3.764705896,17.0,500+,$12.99 ,Teen,17-Feb-16
4917,Downwell,GAME,ACTION,4.721640587,4681.0,"100,000+",$2.99 ,Everyone 10+,12-Feb-16
4918,Luftrausers,GAME,ACTION,4.21212101,33.0,500+,$9.99 ,Everyone,24-Jun-15
4919,OlliOlli,GAME,SPORTS,3.866666555,30.0,500+,$12.99 ,Everyone,28-May-15
4920,Reigns: Her Majesty,GAME,CARD,4.768511772,15936.0,"100,000+",$2.99 ,Teen,8-Oct-18
4921,Hotline Miami,GAME,ACTION,4.782608509,115.0,"1,000+",$9.99 ,Mature 17+,28-May-15
4922,Dropsy,GAME,ADVENTURE,4.244897842,49.0,500+,$3.99 ,Teen,20-Dec-17
4923,The Talos Principle,GAME,ADVENTURE,4.161904812,315.0,"5,000+",$4.99 ,Everyone 10+,12-Oct-17
4924,Always Sometimes Monsters,GAME,ROLE_PLAYING,4.290043354,462.0,"5,000+",$2.99 ,Mature 17+,21-Jul-15
4925,Hatoful Boyfriend,GAME,ADVENTURE,4.589473724,190.0,"5,000+",$4.99 ,Teen,13-Jul-16
4926,NOT A HERO,GAME,ACTION,3.307692289,26.0,100+,$12.99 ,Mature 17+,4-Oct-16
4927,SPACEPLAN,GAME,SIMULATION,4.394269466,1745.0,"10,000+",$2.99 ,Everyone,5-May-17
4949,Buck The Game,GAME,ADVENTURE,4.231343269,134.0,"10,000+",0,Everyone,4-Feb-19
4973,Kidz-Marathi,GAME,EDUCATIONAL,4.75,4.0,50+,0,Everyone,18-Feb-19
4985,The Game - Le quiz Live,GAME,TRIVIA,4.435235023,2787.0,"100,000+",0,Everyone,30-Nov-18
5024,Sensory Baby: Games for Babies,GAME,EDUCATIONAL,4.400000095,5.0,"100,000+",0,Everyone,13-Dec-18
5025,Sensory Baby Learning Extra,GAME,EDUCATIONAL,4.88679266,53.0,"1,000+",$2.99 ,Everyone,1-Nov-17
5026,Little Pets Animal Guardians,GAME,CASUAL,4.601388931,20012.0,"100,000+",0,Everyone,9-Jun-18
5027,Sensory Baby Toddler Learning,GAME,EDUCATIONAL,4.406599998,38576.0,"1,000,000+",0,Everyone,8-Dec-18
5028,Little Animal Park Online,GAME,ROLE_PLAYING,4.485714436,140.0,"1,000+",0,Everyone,9-Jun-18
5029,Ancients Reborn MMORPG MMO RPG,GAME,ROLE_PLAYING,5,1.0,"50,000+",0,Everyone,25-Mar-19
5070,Marble Dash,GAME,PUZZLE,4.423812866,3032.0,"500,000+",0,Everyone,30-Mar-17
5071,Candy Witch - Match 3 Puzzle Free Games,GAME,CASUAL,4.762154579,65820.0,"5,000,000+",0,Everyone,1-Apr-19
5072,Road Driver,GAME,RACING,4.229255676,31912.0,"5,000,000+",0,Everyone,12-Dec-18
5073,Super Jabber Jump 2,GAME,ARCADE,4.421863556,43213.0,"5,000,000+",0,Everyone,19-Feb-19
5074,Cooking Chef,GAME,SIMULATION,4.70970726,516193.0,"10,000,000+",0,Everyone 10+,1-Apr-19
5075,Darts Master,GAME,SPORTS,4.169688702,6011.0,"1,000,000+",0,Everyone,12-Dec-18
5076,Candy Cruise Free,GAME,CASUAL,4.362872124,7730.0,"500,000+",0,Everyone,17-Dec-18
5077,Pinball Go,GAME,CASUAL,4.003811836,1574.0,"500,000+",0,Everyone,12-Dec-18
5078,Marble Age,GAME,PUZZLE,4.264552593,10754.0,"1,000,000+",0,Everyone,12-Apr-17
5079,Candy Smash Mania,GAME,PUZZLE,4.62961483,15195.0,"1,000,000+",0,Everyone,1-Apr-19
5080,Cookie Mania - Sweet Match 3 Puzzle,GAME,CASUAL,4.749362469,81193.0,"5,000,000+",0,Everyone,29-Jan-19
5081,Super Jabber Jump 3,GAME,ARCADE,4.297455788,60214.0,"10,000,000+",0,Everyone 10+,26-Feb-19
5082,Fruit Trip,GAME,CASUAL,4.33012867,8321.0,"1,000,000+",0,Everyone,1-Mar-19
5083,Moto Race - Motor Rider,GAME,RACING,3.971816778,49959.0,"5,000,000+",0,Everyone,20-Feb-19
5084,Super  Adventure of Jabber,GAME,ARCADE,4.517560959,136608.0,"10,000,000+",0,Everyone,22-Mar-19
5085,Archery,GAME,SPORTS,4.33215332,42098.0,"10,000,000+",0,Everyone,18-Mar-19
5086,Super Jabber Jump,GAME,ARCADE,4.249348164,98549.0,"10,000,000+",0,Everyone 10+,19-Feb-19
5087,Bubble Kingdom,GAME,PUZZLE,4.638356209,730.0,"100,000+",0,Everyone,14-Dec-18
5091,Garfield's Wild Ride,GAME,ARCADE,3.724526405,20325.0,"1,000,000+",0,Everyone,18-Feb-14
5092,Garfield Kart Fast & Furry,GAME,RACING,3.909145832,36388.0,"1,000,000+",0,Everyone,12-Nov-15
5094,Syberia,GAME,ADVENTURE,3.898237467,13787.0,"100,000+",0,Teen,3-Aug-18
5095,Garfield Smogbuster,GAME,ARCADE,4.322378635,639.0,"100,000+",0,Everyone,8-Mar-17
5096,Agatha Christie - The ABC Murders,GAME,ADVENTURE,4.425837517,209.0,"1,000+",$7.99 ,Teen,13-Jun-17
5097,DARKSTONE,GAME,ROLE_PLAYING,4.110492229,9512.0,"100,000+",0,Teen,28-May-14
5099,Moto Racer 15th Anniversary,GAME,RACING,3.93791914,13418.0,"500,000+",0,Everyone,7-Jan-14
5100,Yesterday Origins,GAME,ADVENTURE,3.958904028,73.0,500+,$15.99 ,Teen,10-Nov-17
5101,North vs South,GAME,ARCADE,3.495774746,1775.0,"10,000+",$1.99 ,Everyone,27-Jul-13
5102,North vs South FREE,GAME,ARCADE,3.400520325,16913.0,"500,000+",0,Everyone 10+,31-Jul-13
5174,Cool Lines,GAME,BOARD,4.18124342,1898.0,"100,000+",0,Everyone,17-May-17
5175,Cool Brick Breaker,GAME,ARCADE,4.151043415,20173.0,"1,000,000+",0,Everyone,25-Dec-16
5176,inPoly � Poly Art Puzzle,GAME,CASUAL,4.365714073,6300.0,"1,000,000+",0,Everyone,26-Jan-19
5181,No.Color � Color by Number,GAME,CASUAL,4.354971409,26450.0,"5,000,000+",0,Everyone,26-Jan-19
5182,Cross Stitch,GAME,PUZZLE,4.670463085,153737.0,"5,000,000+",0,Everyone,24-Feb-19
5260,Era of Celestials,GAME,ROLE_PLAYING,4.483412266,278700.0,"10,000,000+",0,Teen,25-Mar-19
5261,Rangers of Oblivion,GAME,ACTION,4.069575787,21013.0,"500,000+",0,Teen,28-Mar-19
5262,OceanParty,GAME,PUZZLE,3.5,60.0,"10,000+",0,Everyone,1-Jul-16
5263,Rise of Ragnarok - Asunder,GAME,ROLE_PLAYING,3.837941408,2351.0,"100,000+",0,Teen,1-Aug-18
5264,?????,GAME,ROLE_PLAYING,4.12025404,9139.0,"500,000+",0,Teen,25-Sep-18
5265,?????,GAME,ROLE_PLAYING,4.446074963,22828.0,"1,000,000+",0,Teen,5-Jun-18
5266,League of Angels-Paradise Land,GAME,ROLE_PLAYING,4.410637379,110477.0,"1,000,000+",0,Teen,13-Mar-19
5267,Die in 100 Ways,GAME,ACTION,4.215313435,198803.0,"10,000,000+",0,Teen,16-May-18
5268,Golf Hit,GAME,ACTION,4.218120575,7748.0,"100,000+",0,Everyone,27-Mar-19
5269,3D Pool Ball,GAME,SPORTS,4.469876766,292283.0,"10,000,000+",0,Everyone,19-Dec-18
5270,Golf Championship,GAME,SPORTS,4.037237644,97509.0,"1,000,000+",0,Everyone,3-Jan-14
5271,Sudoku,GAME,BOARD,4.665725231,1062.0,"50,000+",0,Everyone,29-Mar-19
5272,Crazy Wheels,GAME,ADVENTURE,4.026192188,123740.0,"10,000,000+",0,Teen,17-Jan-18
5273,Punch Boxing 3D,GAME,SPORTS,4.311053276,993592.0,"50,000,000+",0,Teen,9-Jan-18
5274,Logo Quiz,GAME,PUZZLE,4.126657486,97057.0,"5,000,000+",0,Everyone,14-Jan-14
5275,My Tiny Pet,GAME,ARCADE,4.267856598,114595.0,"5,000,000+",0,Everyone,8-Jan-18
5276,Exploration Lite Craft,GAME,ACTION,4.236324787,231127.0,"10,000,000+",0,Everyone 10+,26-Apr-18
5277,Fanatical Basketball,GAME,SPORTS,4.366317272,183049.0,"10,000,000+",0,Everyone,15-Jan-18
5278,Fish Live,GAME,CASUAL,4.348814011,591481.0,"10,000,000+",0,Everyone,28-Jun-18
5279,Tattoo Master,GAME,ARCADE,4.545547962,59366.0,"5,000,000+",0,Everyone,5-Jan-18
5280,Grand Crime Gangster,GAME,ACTION,4.247264862,5941.0,"1,000,000+",0,Teen,18-Feb-19
5281,Crazy Doctor,GAME,ROLE_PLAYING,4.020830154,268555.0,"10,000,000+",0,Teen,3-Mar-14
5282,Break Bricks,GAME,ACTION,3.978118181,201080.0,"10,000,000+",0,Everyone,31-Aug-18
5283,Snail Battles,GAME,ACTION,4.413612843,138753.0,"5,000,000+",0,Everyone 10+,13-Mar-15
5305,????-???,GAME,TRIVIA,4.144650459,1673.0,"100,000+",0,Everyone,21-Oct-18
5327,Guild of Heroes - fantasy RPG,GAME,ROLE_PLAYING,4.490169525,234476.0,"5,000,000+",0,Teen,26-Mar-19
5328,Middle-earth: Shadow of War,GAME,ROLE_PLAYING,4.451664448,118670.0,"1,000,000+",0,Mature 17+,8-May-18
5329,Jewels Star 2,GAME,CASUAL,4.106176376,102490.0,"5,000,000+",0,Everyone,17-Oct-18
5330,Dragon Gem,GAME,CASUAL,4.347410679,105771.0,"5,000,000+",0,Everyone,17-Oct-18
5331,Jewels Star,GAME,CASUAL,4.499856472,774232.0,"50,000,000+",0,Everyone,22-Jan-18
5332,Marble Legend 2,GAME,ACTION,4.098628998,43983.0,"1,000,000+",0,Everyone,17-Oct-18
5333,Marble Legend,GAME,ARCADE,4.49098444,128389.0,"10,000,000+",0,Everyone,9-Oct-18
5334,Jewels Star 3,GAME,CASUAL,4.1856637,81890.0,"1,000,000+",0,Everyone,6-Jan-18
5335,Jewels Legend,GAME,CASUAL,4.520475388,219261.0,"10,000,000+",0,Everyone,17-Oct-18
5372,Jar bombing!,GAME,ACTION,4,2.0,50+,0,Everyone,17-Jan-19
5373,Jump Ball Blast,GAME,ACTION,4.644809723,200532.0,"1,000,000+",0,Everyone,26-Oct-18
5374,Baseball Dash,GAME,ACTION,2.5,10.0,"1,000+",0,Everyone,30-Aug-18
5375,Road Rage 3D : Fastlane Game,GAME,ARCADE,4.655555725,90.0,"1,000+",0,Everyone,2-Apr-19
5376,Space Rocket - Star World,GAME,CASUAL,4.061068535,131.0,"1,000,000+",0,Everyone,25-Oct-18
5377,Flip Encircle,GAME,ACTION,4.75,4.0,"1,000+",0,Everyone,18-Jan-19
5378,Jump Ball Blast ?,GAME,ARCADE,4.540627003,7495.0,"100,000+",0,Everyone,21-Jan-19
5379,Toytopia,GAME,CASUAL,4.380487919,205.0,"10,000+",0,Everyone,4-Jul-18
5380,Sweep Blast,GAME,CASUAL,3.5,6.0,"1,000+",0,Everyone,2-Feb-19
5381,Fruits vs. Slimes,GAME,CASUAL,4.698276043,116.0,"1,000+",0,Everyone,13-Nov-18
5382,Rabbitdom,GAME,CASUAL,4.398593903,35555.0,"1,000,000+",0,Everyone,18-Jan-19
5383,Amazing Runes,GAME,CASUAL,4.333333492,3.0,500+,0,Everyone,24-Jan-19
5384,hit the jar!,GAME,ACTION,1.571428537,14.0,"1,000+",0,Everyone,30-Jan-19
5385,Extinguish it!,GAME,CASUAL,4.666666508,15.0,"1,000+",0,Everyone,28-Jan-19
5386,Rabbit Smash,GAME,CASUAL,4.525179863,139.0,"1,000+",0,Everyone,25-May-18
5387,Balance it!,GAME,PUZZLE,4.5,10.0,"1,000+",0,Everyone,1-Mar-19
5388,Knife & Dungeon,GAME,ACTION,3.888888836,81.0,"5,000+",0,Teen,12-Oct-18
5389,Ball Spirits,GAME,ACTION,4.139240742,79.0,"10,000+",0,Everyone 10+,21-May-18
5411,Kids Puzzles,GAME,EDUCATIONAL,4.41232729,1882.0,"1,000,000+",0,Everyone,28-Feb-19
5412,"Funny Animal Puzzles for Kids, full game",GAME,EDUCATIONAL,4.641304493,92.0,"5,000+",$2.99 ,Everyone,24-Mar-19
5413,The Human World for Kids,GAME,EDUCATIONAL,4.770384789,1533.0,"10,000+",$2.99 ,Everyone,22-Feb-18
5414,Animal Sounds - Jigsaw Puzzles for Kids.,GAME,PUZZLE,5,4.0,"5,000+",0,Everyone,22-Mar-19
5415,Baby Puzzles for Kids,GAME,EDUCATIONAL,4.443415642,972.0,"500,000+",0,Everyone,24-Mar-19
5416,Dino Puzzle,GAME,EDUCATIONAL,4.526627064,169.0,"100,000+",0,Everyone,24-Mar-19
5417,Kids Learn About Animals,GAME,EDUCATIONAL,4.810811043,2442.0,"50,000+",$2.99 ,Everyone,24-Mar-19
5418,"?????? ??????, ??????? ??????. ???? ?????, ??????.",GAME,EDUCATIONAL,4.657078266,1773.0,"100,000+",0,Everyone,24-Mar-19
5419,"Funny Dinosaurs Kids Puzzles, full game.",GAME,EDUCATIONAL,4.909090996,11.0,"1,000+",$2.99 ,Everyone,24-Mar-19
5421,"Learn to Read & Save Animals, English Phonics ABC",GAME,EDUCATIONAL,4.342592716,216.0,"50,000+",0,Everyone,24-Mar-19
5422,"Kids Puzzles, Funny Animals #2 (full game)",GAME,EDUCATIONAL,4.509803772,51.0,"5,000+",$2.99 ,Everyone,1-Mar-19
5424,????? ?????? (?????? ??????),GAME,EDUCATIONAL,4.848790169,496.0,"10,000+",$2.99 ,Everyone,24-Mar-19
5425,Traffic: Illegal & Fast Highway Racing 5,GAME,RACING,4.074641705,77611.0,"5,000,000+",0,Everyone,8-Nov-17
5426,MEGA MOTO RACING 3D,GAME,RACING,3.885093212,16100.0,"1,000,000+",0,Everyone,27-Mar-15
5427,Moto Traffic Racer,GAME,RACING,3.657852888,79118.0,"10,000,000+",0,Everyone 10+,4-May-18
5428,City Bike Racing 3D,GAME,RACING,3.732311964,3590.0,"500,000+",0,Everyone,5-Mar-15
5473,Dear Diary - Teen Interactive Story Game,GAME,SIMULATION,4.180480003,358234.0,"10,000,000+",0,Everyone,17-May-18
5474,SimpleRockets,GAME,SIMULATION,4.472036362,7921.0,"100,000+",$2.99 ,Everyone,1-Jun-18
5480,Learning to count fast,GAME,EDUCATIONAL,4.400000095,15.0,"5,000+",0,Everyone,18-Oct-17
5481,??????? ????????? - ??????????? ????,GAME,EDUCATIONAL,3.982142925,56.0,"5,000+",0,Everyone,5-Sep-17
5482,Wars of Emoticons,GAME,ARCADE,3.666666746,9.0,100+,0,Everyone,15-Sep-17
5525,THE RECKLESS OWL,GAME,ARCADE,3.666666746,3.0,10+,0,Everyone,4-Feb-18
5527,Find My Shadow,GAME,PUZZLE,3.666666746,3.0,100+,$0.99 ,Everyone,28-Mar-18
5531,QUI EST CE ?,GAME,PUZZLE,3.857142925,7.0,"1,000+",0,Everyone,11-Oct-15
5533,ABC Memory Match,GAME,PUZZLE,4,15.0,"5,000+",$0.99 ,Everyone,1-Apr-18
5534,SNAKE PLANET,GAME,ARCADE,5,1.0,10+,0,Everyone,6-Mar-17
5536,Lingas,GAME,ARCADE,3.666666746,3.0,100+,0,Everyone,26-Mar-16
5537,???? ?????,GAME,PUZZLE,5,7.0,100+,0,Everyone,5-Jun-15
5552,FUT 17 DRAFT by PacyBits,GAME,SPORTS,4.527691364,178106.0,"10,000,000+",0,Everyone,27-Sep-17
5553,FUT 18 DRAFT by PacyBits,GAME,SPORTS,4.772222996,406608.0,"10,000,000+",0,Everyone,5-Jul-18
5554,PacyBits FUT 17 PACK OPENER,GAME,SPORTS,4.452926159,52662.0,"1,000,000+",0,Everyone,13-Sep-17
5555,PACYBITS FUT 19,GAME,SPORTS,4.821735382,510853.0,"5,000,000+",0,Everyone,1-Apr-19
5556,FUT 18 PACK OPENER by PacyBits,GAME,SPORTS,4.78512001,117568.0,"1,000,000+",0,Everyone,5-Jul-18
5583,Era of Arcania,GAME,ROLE_PLAYING,3.943099737,5536.0,"500,000+",0,Teen,30-Jan-19
5584,Blades and Rings,GAME,ACTION,3.98544693,15598.0,"1,000,000+",0,Everyone 10+,19-Mar-19
5600,Solitaire (Classic),GAME,CARD,4.381967068,1830.0,"100,000+",0,Everyone,5-Feb-19
5601,Speed (Card Game),GAME,CARD,4.442528725,348.0,"10,000+",0,Teen,31-Oct-18
5602,Gaps Solitaire,GAME,CARD,4.123456955,81.0,"5,000+",0,Everyone,16-Oct-18
5603,Pyramid Card Game (Classic),GAME,CARD,5,1.0,100+,0,Everyone,28-Feb-19
5604,Forty Thieves,GAME,CARD,4.451282024,195.0,"5,000+",0,Everyone,15-Jan-19
5605,Clock Solitaire,GAME,CARD,3.727272749,11.0,100+,0,Everyone,17-Jan-19
5606,Crescent Solitaire,GAME,CARD,3.593220234,59.0,"5,000+",0,Everyone,6-Dec-18
5607,Sudoku Free,GAME,PUZZLE,4.520833492,48.0,"5,000+",0,Everyone,17-Nov-17
5608,Solitaire,GAME,CARD,4.369230747,65.0,"10,000+",0,Everyone,11-Mar-19
5609,Pyramid Solitaire,GAME,CARD,4.411207199,6121.0,"100,000+",0,Everyone,1-Mar-19
5610,FreeCell Classic,GAME,CARD,4.308641911,243.0,"100,000+",0,Everyone,26-Feb-19
5611,Card Match,GAME,CARD,4.623783112,4726.0,"100,000+",0,Everyone,16-Oct-18
5612,Solitary Gold,GAME,CARD,4.389610291,77.0,"5,000+",0,Everyone,31-Oct-17
5613,FreeCell Solitaire,GAME,CARD,4.39367485,2751.0,"100,000+",0,Everyone,31-Jan-19
5614,Golf Solitaire,GAME,CARD,4.420066833,3897.0,"50,000+",0,Everyone,20-Mar-19
5616,Memory Match Cards,GAME,CARD,4.560091496,2621.0,"100,000+",0,Everyone,16-Oct-18
5617,TriPeaks Solitaire Classic,GAME,CARD,4.740740776,351.0,"5,000+",0,Everyone,3-Feb-19
5618,TriPeaks Solitaire,GAME,CARD,4.431670189,461.0,"10,000+",0,Everyone,16-Oct-18
5647,Chess With Friends Free,GAME,BOARD,4.088377953,81355.0,"1,000,000+",0,Everyone,28-Jan-19
5648,Coloring Book for family,GAME,CASUAL,4.410031319,48050.0,"5,000,000+",0,Everyone,17-Jan-19
5649,Princess coloring book,GAME,CASUAL,4.323553562,13429.0,"1,000,000+",0,Everyone,23-Dec-18
5650,Mandala Coloring Book,GAME,CASUAL,4.396942139,67234.0,"5,000,000+",0,Everyone,17-Jan-19
5651,Animal Coloring Book,GAME,CASUAL,4.304380894,21023.0,"1,000,000+",0,Everyone,17-Jan-19
5653,2019  Christmas Coloring Book,GAME,CASUAL,4.509401798,1170.0,"100,000+",0,Everyone,17-Jan-19
5654,Girls Coloring Book,GAME,CASUAL,4.459802151,30300.0,"1,000,000+",0,Teen,17-Jan-19
5687,Fitness RPG - Gamify Your Pedometer,GAME,ROLE_PLAYING,4.268214226,2800.0,"100,000+",0,Everyone,2-Apr-19
5688,Life of a Wizard,GAME,ROLE_PLAYING,4.611610889,1223.0,"10,000+",$2.99 ,Everyone 10+,7-Nov-18
5689,Block City Wars: Pixel Shooter with Battle Royale,GAME,SIMULATION,4.474995613,857416.0,"10,000,000+",0,Teen,30-Nov-18
5708,Football Game (soccer),GAME,ARCADE,3.367281914,1571.0,"100,000+",0,Everyone,6-Sep-10
5709,Basketball Throw!,GAME,ARCADE,4.171453476,23884.0,"1,000,000+",0,Everyone,2-Dec-10
5751,Guitar Free - Play & Learn,GAME,MUSIC,4.287264824,12163.0,"1,000,000+",0,Everyone,10-Dec-18
5760,Pyramid Solitaire,GAME,CARD,3.741573095,178.0,"10,000+",0,Everyone,3-Jul-18
5761,Crazy Eights,GAME,CARD,3.617486238,183.0,"50,000+",0,Everyone,3-Jul-18
5762,Solitaire,GAME,CARD,3.883568048,1065.0,"100,000+",0,Everyone,3-Jul-18
5763,Spades,GAME,CARD,3.631578922,1292.0,"100,000+",0,Everyone,3-Jul-18
5764,Tic Tac Toe,GAME,CARD,3.65840435,1291.0,"100,000+",0,Everyone,28-Aug-17
5765,Old Maid,GAME,CARD,3.474832296,596.0,"100,000+",0,Everyone,16-Mar-16
5766,Sudoku,GAME,CARD,3.844642878,560.0,"100,000+",0,Everyone,3-Jul-18
5767,Mine Sweeper,GAME,PUZZLE,3.751281977,390.0,"50,000+",0,Everyone,20-Oct-16
5768,FreeCell Solitaire,GAME,CARD,3.871259451,1437.0,"100,000+",0,Everyone,3-Jul-18
5769,Solitaire Pack,GAME,CARD,3.923533201,1517.0,"100,000+",0,Everyone,13-Nov-18
5770,Spider Solitaire,GAME,CARD,3.932052374,7859.0,"1,000,000+",0,Everyone,3-Jul-18
5771,Tri-Peaks Solitaire,GAME,CARD,3.764610291,616.0,"100,000+",0,Everyone,18-Sep-18
5772,BlackJack,GAME,CARD,3.82283473,508.0,"100,000+",0,Teen,15-Mar-16
5773,Find a Word,GAME,CARD,3.740088224,227.0,"50,000+",0,Everyone,3-Jul-18
5774,Hearts Free,GAME,CARD,3.809782505,184.0,"10,000+",0,Everyone,3-Jul-18
5775,Hearts,GAME,CARD,3.727121353,601.0,"100,000+",0,Everyone,3-Jul-18
5776,Dominoes,GAME,PUZZLE,4.203290462,2735.0,"1,000,000+",0,Everyone,3-Jul-18
5777,Video Poker,GAME,CASINO,3.739000797,1341.0,"100,000+",0,Teen,3-Jul-18
5782,Nice Bowling Demo,GAME,CASUAL,5,2.0,10+,0,Everyone,13-Mar-19
5909,KleptoCats,GAME,CASUAL,4.579008579,165590.0,"1,000,000+",0,Everyone,22-Feb-19
5910,Piggy GO - Around The World,GAME,CASUAL,4.72519207,7296.0,"100,000+",0,Everyone,20-Mar-19
5911,Match-3 Rorys Restaurant,GAME,CASUAL,3.688217402,27006.0,"1,000,000+",0,Everyone,25-Aug-16
5912,Fashion Story: Young Love,GAME,CASUAL,4.127157211,13039.0,"500,000+",0,Everyone,2-Jun-15
5913,Tamagotchi Classic - Gen1,GAME,CASUAL,3.779702902,808.0,"50,000+",$0.99 ,Everyone,23-Apr-15
5914,Burger Shop,GAME,CASUAL,4.204668045,317187.0,"10,000,000+",0,Everyone,17-Sep-18
5915,Fashion Story: Ballet,GAME,CASUAL,3.951076269,27226.0,"1,000,000+",0,Everyone,22-Oct-14
5916,Candy Frenzy 2,GAME,CASUAL,4.032415867,89987.0,"10,000,000+",0,Everyone,4-Mar-19
5917,Bubble Micky,GAME,CASUAL,4.408987522,3516.0,"1,000,000+",0,Everyone,28-Dec-18
5918,Candy Journey,GAME,PUZZLE,3.925921679,42617.0,"5,000,000+",0,Everyone,13-Dec-18
5919,Fruit Dash,GAME,CASUAL,3.837525606,5884.0,"500,000+",0,Everyone,14-Dec-18
5920,Jigsaw,GAME,PUZZLE,4.239027023,1891.0,"500,000+",0,Everyone,4-Jan-17
5921,Zombie Fighter,GAME,ARCADE,3.942640066,15394.0,"1,000,000+",0,Teen,22-Sep-13
5922,Word Search,GAME,TRIVIA,4.275747299,602.0,"100,000+",0,Everyone,18-Nov-16
5923,Candy Blast,GAME,CASUAL,3.895168066,11962.0,"1,000,000+",0,Everyone,4-Mar-19
5924,Bubble Combos,GAME,PUZZLE,3.832728386,24248.0,"5,000,000+",0,Everyone,31-Aug-17
5925,Fruits Legend 2,GAME,PUZZLE,4.044917107,31035.0,"5,000,000+",0,Everyone,11-Dec-18
5926,Candy Frenzy,GAME,CASUAL,3.973560333,242515.0,"10,000,000+",0,Everyone,4-Mar-19
5927,Jewels Link,GAME,CASUAL,3.972894192,4464.0,"1,000,000+",0,Everyone,14-Dec-18
5928,Bubble Bunny,GAME,CASUAL,4.440455437,2897.0,"500,000+",0,Everyone,14-Dec-18
5929,Fruits Legend,GAME,PUZZLE,4.017411232,129803.0,"10,000,000+",0,Everyone,25-Feb-19
5930,Fruits Shooter,GAME,CASUAL,3.867468834,12714.0,"1,000,000+",0,Everyone,29-Sep-17
5931,Bubble Shooter,GAME,CASUAL,4.402373314,927.0,"100,000+",0,Everyone,13-Dec-18
5932,Fruit Rivals - Juicy Blast,GAME,CASUAL,4.021569729,19611.0,"1,000,000+",0,Everyone,4-Mar-19
5933,Bubble Fish Rescue,GAME,CASUAL,4.363272667,2249.0,"500,000+",0,Everyone,28-Dec-18
5934,Fruits Break,GAME,CASUAL,3.864497662,75578.0,"10,000,000+",0,Everyone,12-Dec-18
5970,Slagalica,GAME,PUZZLE,4.227518082,3336.0,"100,000+",0,Everyone,29-Aug-16
5971,Milioner,GAME,TRIVIA,4.076922894,6513.0,"500,000+",0,Everyone,29-Aug-16
5972,Osmosmerka,GAME,PUZZLE,3.997970819,2464.0,"100,000+",0,Everyone,22-Dec-13
5973,The Balloons Floaty Adventure,GAME,ADVENTURE,4.507709026,908.0,"50,000+",0,Everyone,6-Dec-16
5974,Clawbert,GAME,CASUAL,4.627405643,132592.0,"1,000,000+",0,Everyone,27-Mar-19
5975,KleptoDogs,GAME,CASUAL,4.682469368,14723.0,"500,000+",0,Everyone,8-Mar-19
5976,Palabraz,GAME,WORD,4.482229233,4952.0,"100,000+",0,Everyone,16-Oct-14
5977,Monkeynauts: Merge Monkeys!,GAME,CASUAL,4.612593174,1874.0,"100,000+",0,Everyone,26-Feb-19
5978,Chichens,GAME,CASUAL,4.563642025,13081.0,"500,000+",0,Everyone,22-Mar-19
5979,Axolochi,GAME,CASUAL,4.468401909,16251.0,"1,000,000+",0,Everyone,15-Mar-19
5980,Tsuki Adventure,GAME,ADVENTURE,4.687011242,41420.0,"500,000+",0,Everyone 10+,27-Mar-19
5981,KleptoCats 2,GAME,CASUAL,4.647416115,32086.0,"1,000,000+",0,Everyone,1-Apr-19
5982,Clawbert: ToyTown,GAME,CASUAL,4.448487282,2611.0,"100,000+",0,Everyone,31-Jan-18
5983,DR.MEEP,GAME,PUZZLE,4.510638237,141.0,"1,000+",$0.99 ,Everyone,12-Mar-19
5984,Muertitos a Matching Puzzle,GAME,PUZZLE,4.342722893,213.0,"1,000+",$0.99 ,Everyone,27-Apr-15
5985,Bouncing Dude,GAME,CASUAL,4.153354645,626.0,"10,000+",0,Everyone,20-Oct-14
5986,Sudoku,GAME,PUZZLE,4.615384579,5642.0,"100,000+",0,Everyone,5-Mar-19
5987,2048,GAME,PUZZLE,4.690261841,2444.0,"100,000+",0,Everyone,14-Mar-19
6043,Street Dunk,GAME,ARCADE,4.418039799,12927.0,"1,000,000+",0,Everyone,26-Nov-18
6044,Rocky Climb,GAME,ARCADE,4.597873211,18994.0,"1,000,000+",0,Everyone,26-Oct-18
6052,2048 Myo Edition,GAME,PUZZLE,4.4375,160.0,"10,000+",0,Everyone,31-Mar-15
6074,PES CLUB MANAGER,GAME,SPORTS,4.37029314,862654.0,"10,000,000+",0,Everyone,13-Feb-19
6075,PIXEL PUZZLE COLLECTION,GAME,PUZZLE,4.586108208,3844.0,"50,000+",0,Everyone,28-Mar-19
6076,PES CARD COLLECTION,GAME,SPORTS,4.151067734,28100.0,"1,000,000+",0,Everyone,3-Apr-19
