App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
Mini Metro,GAME,SIMULATION,4.793791771,18137.0,"100,000+",0.99 ,Everyone,21-Nov-18
The Room,GAME,PUZZLE,4.775698662,241024.0,"1,000,000+",0.99 ,Everyone,8-Dec-15
Evoland,GAME,ROLE_PLAYING,4.40106678,7874.0,"100,000+",0.99 ,Everyone 10+,21-Jun-18
Grand Theft Auto: San Andreas,GAME,ACTION,4.315958977,402103.0,"1,000,000+",6.99 ,Mature 17+,21-Mar-15
Empires & Puzzles: RPG Quest,GAME,ROLE_PLAYING,4.704550743,1155423.0,"10,000,000+",0,Everyone 10+,2-Apr-19
Slotomania� Slots Casino: Vegas Slot Machine Games,GAME,CASINO,4.426183224,1480497.0,"10,000,000+",0,Teen,1-Apr-19
Golf Clash,GAME,SPORTS,4.496037483,1552058.0,"10,000,000+",0,Everyone,26-Mar-19
Paint Pop 3D,GAME,ARCADE,4.421985626,68135.0,"10,000,000+",0,Everyone,19-Mar-19
POP! Slots - Free Vegas Casino Slot Machine Games,GAME,CASINO,4.620481014,164453.0,"10,000,000+",0,Teen,26-Mar-19
Grass Cut,GAME,CASUAL,3.933714867,33552.0,"5,000,000+",0,Everyone,2-Apr-19
Drive and Park,GAME,SIMULATION,4.653738976,413627.0,"10,000,000+",0,Everyone,2-Mar-19
Candy Crush Soda Saga,GAME,CASUAL,4.369718075,6635843.0,"100,000,000+",0,Everyone,2-Apr-19
BitLife - Life Simulator,GAME,SIMULATION,4.573647499,84721.0,"1,000,000+",0,Mature 17+,3-Apr-19
Tomb of the Mask,GAME,ACTION,4.331404686,500856.0,"50,000,000+",0,Everyone,15-Aug-18
Stickman Hook,GAME,ARCADE,4.032801628,311172.0,"10,000,000+",0,Everyone,26-Feb-19
This War of Mine,GAME,SIMULATION,4.52852726,19490.0,"100,000+",13.99 ,Mature 17+,29-Mar-19
Casino Slots: House of Fun�? Free 777 Vegas Games,GAME,CASINO,4.558851719,1080177.0,"10,000,000+",0,Teen,26-Mar-19
Star Wars�: Galaxy of Heroes,GAME,ROLE_PLAYING,4.544158936,1525727.0,"10,000,000+",0,Everyone 10+,13-Mar-19
NBA 2K19,GAME,SPORTS,3.832101583,9065.0,"50,000+",7.99 ,Everyone,7-Mar-19
Kick the Buddy,GAME,ACTION,4.312441349,1807607.0,"100,000,000+",0,Teen,5-Jul-18
Helix Jump,GAME,ACTION,4.368787766,3699791.0,"100,000,000+",0,Everyone,15-Mar-19
Jackpot Party Casino: Slot Machines & Casino Games,GAME,CASINO,4.486125469,697653.0,"10,000,000+",0,Teen,13-Mar-19
Design Home,GAME,SIMULATION,4.359424591,597619.0,"10,000,000+",0,Everyone,2-Apr-19
Pok�mon GO,GAME,ADVENTURE,4.120547771,11636227.0,"100,000,000+",0,Everyone,2-Apr-19
Stardew Valley,GAME,ROLE_PLAYING,4.631342411,10465.0,"100,000+",7.99 ,Everyone 10+,1-Apr-19
Poly Bridge,GAME,SIMULATION,4.555983543,4930.0,"100,000+",0.99 ,Everyone,17-Apr-18
Polysphere,GAME,ARCADE,4.104732513,163684.0,"10,000,000+",0,Everyone,15-Mar-19
Five Nights at Freddy's,GAME,ACTION,4.57557869,104679.0,"1,000,000+",2.99 ,Teen,2-Dec-14
Bingo Blitz�? - Bingo Games,GAME,CASINO,4.417815685,512824.0,"10,000,000+",0,Teen,20-Mar-19
Words Story - Addictive Word Game,GAME,WORD,4.485057354,295695.0,"10,000,000+",0,Teen,30-Mar-19
Game Dev Tycoon,GAME,SIMULATION,4.889363289,26926.0,"100,000+",4.99 ,Everyone,24-Oct-18
Candy Crush Saga,GAME,CASUAL,4.450046062,24657922.0,"500,000,000+",0,Everyone,22-Mar-19
Color Bump 3D,GAME,ARCADE,3.876602411,137215.0,"50,000,000+",0,Everyone,2-Apr-19
The Game of Life,GAME,BOARD,4.35727787,24849.0,"500,000+",2.99 ,Everyone,20-Mar-19
Paper.io 2,GAME,ARCADE,4.358634472,922295.0,"50,000,000+",0,Everyone,11-Mar-19
Ball Mayhem!,GAME,ACTION,4.077283382,26060.0,"5,000,000+",0,Everyone,14-Mar-19
Scribblenauts Remix,GAME,PUZZLE,4.223941803,106684.0,"1,000,000+",0.99 ,Everyone 10+,25-Jun-18
My Talking Tom 2,GAME,CASUAL,4.652970791,1090470.0,"50,000,000+",0,Everyone,29-Mar-19
Clue,GAME,BOARD,4.572208405,25094.0,"100,000+",1.99 ,Everyone 10+,20-Feb-19
Happy Color� � Color by Number,GAME,BOARD,4.671814919,925691.0,"10,000,000+",0,Everyone 10+,9-Mar-19
Coin Master,GAME,CASUAL,4.488417625,1214491.0,"50,000,000+",0,Teen,1-Apr-19
Wordscapes,GAME,WORD,4.848546505,540746.0,"10,000,000+",0,Everyone,22-Jan-19
Tank Stars,GAME,ARCADE,4.058382511,525927.0,"50,000,000+",0,Everyone 10+,1-Nov-18
Gardenscapes,GAME,CASUAL,4.589625835,5074006.0,"50,000,000+",0,Everyone,28-Feb-19
Hitman Sniper,GAME,ACTION,4.587014675,653815.0,"10,000,000+",0.99 ,Mature 17+,8-Mar-19
Terraria.,GAME,ADVENTURE,4.267955303,234677.0,"1,000,000+",4.99 ,Teen,1-Aug-16
Homescapes,GAME,CASUAL,4.627589703,4522037.0,"50,000,000+",0,Everyone,28-Mar-19
Lucky Day - Win Real Money,GAME,CASINO,4.603330612,509961.0,"10,000,000+",0,Teen,27-Mar-19
PUBG MOBILE,GAME,ACTION,4.5256567,13334346.0,"100,000,000+",0,Teen,19-Feb-19
Solitaire,GAME,CARD,4.42276001,3884.0,"1,000,000+",0,Everyone,2-Apr-19
Jigsaw Puzzle,GAME,PUZZLE,4.220473766,61191.0,"10,000,000+",0,Everyone,15-Mar-19
Dot to Dot : Connect the Dots,GAME,PUZZLE,4.477751255,66790.0,"5,000,000+",0,Everyone,2-Apr-19
Learn to Draw Glow Cartoon,GAME,EDUCATIONAL,4.214309692,24068.0,"10,000,000+",0,Everyone,23-Feb-19
Where's My Water? Free,GAME,PUZZLE,4.352538586,1395620.0,"100,000,000+",0,Everyone,8-Nov-18
Train your Brain - Attention Games,GAME,PUZZLE,4.513185501,4778.0,"100,000+",0,Everyone,15-Mar-19
Baby Panda's Fashion Dress Up Game,GAME,EDUCATIONAL,4.323389053,32951.0,"10,000,000+",0,Everyone,21-Mar-19
Caesars Slots: Free Slot Machines and Casino Games,GAME,CASINO,4.443042755,485813.0,"10,000,000+",0,Teen,2-Apr-19
Merge Dragons!,GAME,PUZZLE,4.504414558,415674.0,"10,000,000+",0,Everyone,27-Mar-19
Game of Sultans,GAME,ROLE_PLAYING,4.282659531,314244.0,"10,000,000+",0,Teen,25-Mar-19
Fishdom,GAME,PUZZLE,4.647092819,2713166.0,"50,000,000+",0,Everyone,19-Mar-19
MARVEL Strike Force,GAME,ACTION,4.267610073,259852.0,"10,000,000+",0,Teen,20-Mar-19
Best Fiends - Free Puzzle Game,GAME,CASUAL,4.656002522,1649866.0,"10,000,000+",0,Everyone,29-Mar-19
World Series of Poker � WSOP Free Texas Holdem,GAME,CARD,4.506875515,1067298.0,"10,000,000+",0,Teen,2-Apr-19
"DoubleDown Casino Slots Games, Blackjack, Roulette",GAME,CASINO,4.255326748,361529.0,"10,000,000+",0,Teen,29-Mar-19
Solitaire TriPeaks: Play Free Solitaire Card Games,GAME,CARD,4.465242863,494159.0,"10,000,000+",0,Everyone,28-Mar-19
Summoners War,GAME,ROLE_PLAYING,4.324310303,2123273.0,"50,000,000+",0,Teen,30-Mar-19
Angry Birds 2,GAME,CASUAL,4.575250626,4344742.0,"100,000,000+",0,Everyone,29-Mar-19
DoubleU Casino - Free Slots,GAME,CASINO,4.542254925,521928.0,"10,000,000+",0,Teen,2-Apr-19
YAHTZEE� With Buddies Dice Game,GAME,BOARD,4.256308079,82155.0,"5,000,000+",0,Everyone,19-Mar-19
Toy Blast,GAME,PUZZLE,4.674923897,2264613.0,"50,000,000+",0,Everyone,1-Apr-19
Epic Seven,GAME,ROLE_PLAYING,4.350491524,114191.0,"1,000,000+",0,Teen,8-Mar-19
Board Kings�?,GAME,CASUAL,4.574485302,223433.0,"10,000,000+",0,Everyone,2-Apr-19
Idle Heroes,GAME,ROLE_PLAYING,4.653199673,599633.0,"10,000,000+",0,Everyone 10+,19-Feb-19
8 Ball Pool,GAME,SPORTS,4.532495499,15982238.0,"100,000,000+",0,Everyone,21-Feb-19
Huuuge Casino Slots - Play Free Slot Machines,GAME,CASINO,4.611605167,559786.0,"10,000,000+",0,Teen,19-Mar-19
Matchington Mansion,GAME,PUZZLE,4.566179752,815188.0,"10,000,000+",0,Everyone,3-Apr-19
Fate/Grand Order (English),GAME,ROLE_PLAYING,4.401986599,26777.0,"1,000,000+",0,Teen,26-Feb-19
Township,GAME,CASUAL,4.615063667,5163142.0,"50,000,000+",0,Everyone,25-Mar-19
Heart of Vegas� Slots � Free Slot Casino Games,GAME,CASINO,4.491341114,301715.0,"10,000,000+",0,Teen,2-Apr-19
Cashman Casino - Free Slots Machines & Vegas Games,GAME,CASINO,4.612346172,263939.0,"5,000,000+",0,Teen,5-Mar-19
Hustle Castle: Fantasy Kingdom,GAME,ROLE_PLAYING,4.661265373,1042887.0,"10,000,000+",0,Everyone 10+,26-Mar-19
Candy Crush Friends Saga,GAME,CASUAL,4.65933609,942337.0,"10,000,000+",0,Everyone,28-Mar-19
DRAGON BALL Z DOKKAN BATTLE,GAME,ACTION,4.15717411,729116.0,"10,000,000+",0,Teen,7-Mar-19
Choices: Stories You Play,GAME,SIMULATION,4.584260941,1052817.0,"10,000,000+",0,Teen,13-Mar-19
Big Fish Casino � Play Slots & Vegas Games,GAME,CASINO,4.366267204,395381.0,"10,000,000+",0,Teen,4-Mar-19
Yu-Gi-Oh! Duel Links,GAME,CARD,4.648051739,1661120.0,"10,000,000+",0,Teen,19-Mar-19
Gin Rummy,GAME,CARD,4.205297947,453.0,"10,000+",1.99 ,Everyone,4-Sep-18
G4A: Gin Rummy,GAME,CARD,4.044289112,429.0,"50,000+",0,Everyone,11-Feb-18
Solitaire Collection,GAME,CARD,4.876679897,63761.0,"1,000,000+",0,Everyone,28-Mar-19
All-in-One Solitaire FREE,GAME,CARD,4.088876247,8945.0,"1,000,000+",0,Everyone,2-Apr-19
Solitaire,GAME,CARD,4.132819176,14388.0,"1,000,000+",0,Everyone,25-May-18
Order & Chaos Duels,GAME,CARD,4.405611038,307674.0,"1,000,000+",0,Teen,17-Sep-18
Rummy 500,GAME,CARD,4.558414936,22888.0,"500,000+",0,Teen,2-Apr-19
Hearthstone,GAME,CARD,4.354444504,1547876.0,"10,000,000+",0,Teen,14-Mar-19
Durak,GAME,CARD,4.384010315,3815.0,"500,000+",0,Everyone,29-Mar-19
Solitaire,GAME,CARD,4.639466763,1875.0,"50,000+",0,Everyone,30-Oct-17
Heroes of Camelot,GAME,ROLE_PLAYING,4.256635666,371012.0,"5,000,000+",0,Everyone 10+,18-Mar-19
Solitaire Free,GAME,CARD,4.412084579,58488.0,"1,000,000+",0,Everyone,21-Mar-19
Solitaire,GAME,CARD,4.540587902,45112.0,"5,000,000+",0,Everyone,6-Dec-18
Hearts Free,GAME,CARD,4.38800478,74396.0,"1,000,000+",0,Everyone,29-Jan-19
Solitaire Collection,GAME,CARD,4.063910007,22078.0,"1,000,000+",0,Everyone,6-Mar-19
G4A: Indian Rummy,GAME,CARD,4.337343216,17042.0,"1,000,000+",0,Everyone,31-Mar-19
Hearts Gold,GAME,CARD,4.301232815,2596.0,"100,000+",0,Everyone,2-Mar-19
Hearts Mobile,GAME,CARD,4.266159534,20112.0,"1,000,000+",0,Everyone,7-Feb-19
Gin Rummy,GAME,CARD,3.919776678,2867.0,"100,000+",0,Everyone,5-Aug-16
Hardwood Hearts Free,GAME,CARD,4.376060963,1178.0,"50,000+",0,Everyone,17-Jul-18
Hearts Deluxe,GAME,CARD,3.993111372,1742.0,"100,000+",0,Teen,22-Jan-19
Hearts - Free,GAME,CARD,4.121360779,11610.0,"1,000,000+",0,Teen,20-Oct-18
Gin Rummy Free,GAME,CARD,4.364210606,96716.0,"1,000,000+",0,Everyone,4-Sep-18
Romi,GAME,CARD,4.226744175,172.0,"5,000+",0.99 ,Everyone,22-Dec-18
Solitaire,GAME,CARD,4.366051197,1478960.0,"100,000,000+",0,Everyone,14-Mar-19
Dominoes Deluxe Free,GAME,CARD,3.856142282,27701.0,"5,000,000+",0,Everyone,4-Apr-18
Gin Rummy,GAME,CARD,3.965858936,33801.0,"5,000,000+",0,Everyone,30-Mar-19
Yu-Gi-Oh! Duel Generation,GAME,CARD,4.282151699,410258.0,"5,000,000+",0,Teen,1-Jun-17
Soccer Spirits,GAME,CARD,4.386151791,166520.0,"1,000,000+",0,Teen,21-Mar-19
Solitaire Classic,GAME,CARD,4.209095001,16471.0,"1,000,000+",0,Everyone,12-Jun-18
Pyramid Solitaire Saga,GAME,CARD,4.446903229,1002434.0,"10,000,000+",0,Everyone,14-Mar-19
Spider Solitaire,GAME,CARD,4.452527046,432204.0,"10,000,000+",0,Everyone,4-Feb-19
Free Solitaire,GAME,CARD,4.457852364,12563.0,"1,000,000+",0,Everyone,15-Oct-18
Hearts,GAME,CARD,4.441707611,46361.0,"1,000,000+",0,Everyone,23-Dec-18
Solitaire,GAME,CARD,4.265490532,623307.0,"50,000,000+",0,Everyone,2-Apr-19
Solitaire classic card game,GAME,CARD,4.269474983,20488.0,"1,000,000+",0,Everyone,12-Mar-19
Phase 10 Pro,GAME,CARD,4.186937332,36103.0,"100,000+",2.99 ,Everyone,13-Mar-19
Gin Rummy Pro,GAME,CARD,4.038673878,181.0,"5,000+",2.99 ,Everyone,16-Jun-18
Mahjong Solitaire,GAME,CARD,3.929009438,6198.0,"1,000,000+",0,Everyone,3-Jul-18
Card Crawl,GAME,CARD,4.327488899,16483.0,"100,000+",0,Everyone 10+,27-Feb-19
Spades Plus,GAME,CARD,4.640277386,235801.0,"5,000,000+",0,Teen,29-Mar-19
Solitairica,GAME,CARD,4.073926449,2259.0,"100,000+",0,Everyone 10+,12-Mar-18
FreeCell Solitaire,GAME,CARD,4.459917545,187712.0,"10,000,000+",0,Everyone,2-Apr-19
Spades Mobile,GAME,CARD,4.248646259,2401.0,"500,000+",0,Everyone,1-Apr-19
Solitaire,GAME,CARD,4.750542164,129593.0,"5,000,000+",0,Everyone,2-Apr-19
Texas Holdem Poker Pro,GAME,CARD,4.531208038,115371.0,"5,000,000+",0,Teen,28-Sep-18
Eternal Card Game,GAME,CARD,4.495438576,8550.0,"500,000+",0,Everyone 10+,28-Mar-19
Spades Free,GAME,CARD,4.440500259,212992.0,"5,000,000+",0,Everyone,14-Jan-19
Deck Heroes: Legacy,GAME,CARD,4.709639549,469554.0,"10,000,000+",0,Teen,13-Mar-19
Card Wars - Adventure Time,GAME,CARD,4.28166008,130228.0,"1,000,000+",2.99 ,Everyone 10+,11-Feb-16
Spider Solitaire,GAME,CARD,4.459555149,12140.0,"500,000+",0,Everyone,27-Feb-19
Solitaire - Island Adventure,GAME,CARD,4.877056599,66014.0,"1,000,000+",0,Everyone,3-Apr-19
Word Cookies�,GAME,WORD,4.627410412,2168702.0,"10,000,000+",0,Everyone,27-Mar-19
My Talking Angela,GAME,CASUAL,4.499622345,10733722.0,"100,000,000+",0,Everyone,28-Mar-19
Flow Free,GAME,PUZZLE,4.338556767,1330170.0,"100,000,000+",0,Everyone,18-Dec-18
Pou,GAME,CASUAL,4.330340385,10752323.0,"500,000,000+",0,Everyone,25-May-18
Home Design Makeover,GAME,SIMULATION,4.031214714,68077.0,"5,000,000+",0,Everyone,2-Apr-19
Bubble Shooter Genies,GAME,CASUAL,4.569363117,70196.0,"10,000,000+",0,Everyone,2-Apr-19
Roll the Ball� - slide puzzle,GAME,PUZZLE,4.460598469,1483817.0,"100,000,000+",0,Everyone,21-Mar-19
LifeAfter,GAME,ROLE_PLAYING,4.170334816,81017.0,"1,000,000+",0,Mature 17+,28-Mar-19
Block Puzzle,GAME,PUZZLE,4.656084061,22049.0,"1,000,000+",0,Everyone,2-Apr-19
Gems Melody: Matching Puzzle Adventure,GAME,PUZZLE,4.558843613,1453.0,"50,000+",0,Everyone,6-Mar-19
Bingo Pop - Live Multiplayer Bingo Games for Free,GAME,CASINO,4.369924068,211949.0,"10,000,000+",0,Teen,13-Mar-19
slither.io,GAME,ACTION,4.356660366,5642102.0,"100,000,000+",0,Everyone,14-Nov-17
Tiles Hop: EDM Rush!,GAME,MUSIC,4.446112633,158061.0,"10,000,000+",0,Everyone,29-Mar-19
Sniper 3D Gun Shooter: Free Elite Shooting Games,GAME,ACTION,4.610723972,9789978.0,"100,000,000+",0,Mature 17+,13-Mar-19
Block! Hexa Puzzle�,GAME,PUZZLE,4.539383888,487699.0,"50,000,000+",0,Everyone,27-Mar-19
Castle Cats:  Idle Hero RPG,GAME,ADVENTURE,4.764745712,100181.0,"1,000,000+",0,Everyone,28-Mar-19
Escape the Mansion 2,GAME,PUZZLE,4.419909477,56355.0,"1,000,000+",0,Teen,2-Apr-17
Nyan Cat: The Space Journey,GAME,ADVENTURE,4.348765373,82663.0,"1,000,000+",0,Everyone 10+,4-May-15
Swordigo,GAME,ADVENTURE,4.484990597,614323.0,"10,000,000+",0,Everyone,26-Sep-18
Benji Bananas,GAME,ADVENTURE,4.297982216,1123429.0,"50,000,000+",0,Everyone,13-Jun-18
Super Bino Go - New Games 2019,GAME,ADVENTURE,4.312073231,28692.0,"10,000,000+",0,Everyone,26-Feb-19
Can you escape 3D,GAME,PUZZLE,3.870782852,81955.0,"5,000,000+",0,Everyone,11-Jan-19
Lost Lands,GAME,ADVENTURE,4.329244137,6114.0,"100,000+",0,Teen,14-Feb-19
Hard Time (Prison Sim),GAME,ADVENTURE,4.27873373,285893.0,"10,000,000+",0,Teen,19-Jul-18
The Silent Age,GAME,ADVENTURE,4.38683939,105664.0,"1,000,000+",0,Teen,30-Sep-16
Soda Dungeon,GAME,ADVENTURE,4.74843502,129231.0,"1,000,000+",0,Everyone 10+,11-Oct-18
Ice Age Adventures,GAME,ADVENTURE,4.305328369,1398753.0,"10,000,000+",0,Everyone,27-Jun-18
Gathering Sky,GAME,ADVENTURE,4.376811504,621.0,"5,000+",2.99 ,Everyone,29-Sep-15
A Tale of Survival,GAME,ADVENTURE,3.440437794,1553.0,"10,000+",1.99 ,Everyone 10+,23-Aug-18
Enigmatis 2: The Mists of Ravenwood,GAME,ADVENTURE,4.198342323,137071.0,"1,000,000+",0,Teen,10-Jan-19
House of 1000 Doors. Mysterious Hidden Object Game,GAME,ADVENTURE,4.549053192,5280.0,"10,000+",2.99 ,Teen,27-Mar-14
Dungeon Quest,GAME,ROLE_PLAYING,4.466170311,252427.0,"5,000,000+",0,Everyone 10+,2-Sep-18
Tinker Island - Survival Story Adventure,GAME,ADVENTURE,4.607017517,175794.0,"1,000,000+",0,Everyone,1-Apr-19
Godlands RPG - Fight for Throne : Legendary Story,GAME,ADVENTURE,4.545969486,14825.0,"500,000+",0,Teen,19-Feb-19
Dungeon Survivor II: Dark Tide (1st Anniversary),GAME,ADVENTURE,4.364055634,18857.0,"500,000+",0,Everyone 10+,8-Mar-19
Syberia 2 (Full),GAME,ADVENTURE,4.429720879,2113.0,"10,000+",4.99 ,Teen,20-Apr-15
SoulCraft - Action RPG (free),GAME,ROLE_PLAYING,4.248931885,264249.0,"10,000,000+",0,Teen,13-Dec-17
Grim Legends 2: Song of the Dark Swan (Full),GAME,ADVENTURE,4.682920456,3876.0,"10,000+",6.99 ,Teen,27-Jan-16
Rime - room escape game -,GAME,ADVENTURE,4.710848331,52118.0,"1,000,000+",0,Everyone,27-Mar-19
Super Penguin Run,GAME,ADVENTURE,4.333549023,1547.0,"500,000+",0,Everyone,9-Apr-18
Time To Escape,GAME,ADVENTURE,4.271344185,78207.0,"1,000,000+",0,Everyone,15-Dec-18
Guardian Hunter: SuperBrawlRPG,GAME,ROLE_PLAYING,4.496925354,365220.0,"1,000,000+",0,Everyone 10+,27-Mar-19
EvoCreo,GAME,ROLE_PLAYING,4.321475029,26030.0,"100,000+",0.99 ,Everyone,26-Oct-18
Eternium,GAME,ROLE_PLAYING,4.835193157,1796435.0,"10,000,000+",0,Teen,4-Mar-19
Criminal Case,GAME,ADVENTURE,4.54138422,3983949.0,"100,000,000+",0,Teen,12-Feb-19
100 Doors 2,GAME,PUZZLE,3.864028215,203829.0,"10,000,000+",0,Everyone,3-Oct-18
Flutter: Butterfly Sanctuary,GAME,ADVENTURE,4.448387146,21729.0,"1,000,000+",0,Everyone,1-Apr-19
"Hotel Transylvania Adventures - Run, Jump, Build!",GAME,ADVENTURE,4.531308651,66547.0,"5,000,000+",0,Everyone,25-Mar-19
Stormfall: Saga of Survival,GAME,ADVENTURE,4.490341663,131853.0,"1,000,000+",0,Everyone 10+,11-Mar-19
100 Doors,GAME,PUZZLE,3.727646351,80524.0,"5,000,000+",0,Everyone,5-Jun-14
Game of Thrones,GAME,ADVENTURE,4.33197403,65975.0,"1,000,000+",0,Mature 17+,18-May-18
Hidden City: Hidden Object Adventure,GAME,ADVENTURE,4.377748489,920313.0,"10,000,000+",0,Everyone,1-Apr-19
Pearl's Peril - Hidden Object Game,GAME,ADVENTURE,4.576663017,243761.0,"5,000,000+",0,Teen,4-Mar-19
Can You Escape,GAME,PUZZLE,4.348126888,954537.0,"10,000,000+",0,Everyone,8-Nov-18
100 Doors 2013,GAME,PUZZLE,4.201516628,132411.0,"10,000,000+",0,Everyone,6-Aug-18
"Ellie - Help me out, please...",GAME,ADVENTURE,3.943539143,23503.0,"1,000,000+",0,Mature 17+,7-Dec-15
Draw a Stickman: EPIC 2 Free,GAME,ADVENTURE,4.31094408,236094.0,"10,000,000+",0,Everyone,14-Mar-19
Taichi Panda,GAME,ROLE_PLAYING,4.116112232,232913.0,"10,000,000+",0,Teen,28-Feb-19
The Frostrune,GAME,ADVENTURE,4.740467072,41540.0,"1,000,000+",0,Everyone 10+,27-Apr-17
Harry Potter: Hogwarts Mystery,GAME,ADVENTURE,4.372346401,1425485.0,"10,000,000+",0,Teen,1-Apr-19
The Secret of Grisly Manor,GAME,ADVENTURE,3.996799469,3437.0,"100,000+",0.99 ,Everyone,11-Jan-19
Dragon Blaze,GAME,ROLE_PLAYING,4.353131771,202069.0,"5,000,000+",0,Teen,27-Mar-19
Cops N Robbers 2,GAME,ADVENTURE,4.101381779,64706.0,"1,000,000+",0,Everyone 10+,2-Jun-18
Shipwrecked:Castaway Island,GAME,ADVENTURE,4.367702007,313697.0,"10,000,000+",0,Everyone,20-Mar-19
The Mystery of Crimson Manor,GAME,ADVENTURE,3.942611217,697.0,"10,000+",0.99 ,Everyone,5-Feb-15
Spider: Secret of Bryce Manor,GAME,ADVENTURE,4.307017326,456.0,"5,000+",1.99 ,Everyone,8-May-15
Sky Dancer Run - Running Game,GAME,ADVENTURE,4.440423965,101148.0,"10,000,000+",0,Everyone,7-Mar-19
The Lost Fountain,GAME,ADVENTURE,4.137860298,972.0,"10,000+",1.99 ,Everyone,7-Jul-15
Battle Camp - Monster Catching,GAME,ROLE_PLAYING,4.071377754,607277.0,"10,000,000+",0,Everyone,8-Feb-19
Zoombinis,GAME,ADVENTURE,4.555639744,1321.0,"10,000+",4.99 ,Everyone,8-Nov-18
World's Hardest Escape Game,GAME,PUZZLE,4.200688362,55798.0,"1,000,000+",0,Everyone,29-Nov-17
Adventure Town,GAME,ADVENTURE,4.452471256,355017.0,"1,000,000+",0,Everyone,6-May-15
Grand Escape,GAME,PUZZLE,4.323384762,9750.0,"500,000+",0,Everyone,10-Jun-16
Pixel Worlds: MMO Sandbox,GAME,ADVENTURE,4.15036726,81128.0,"1,000,000+",0,Everyone 10+,7-Mar-19
Syberia (Full),GAME,ADVENTURE,4.313838482,6070.0,"50,000+",4.99 ,Teen,3-Aug-18
SimplePlanes,GAME,SIMULATION,4.394917011,10230.0,"100,000+",4.99 ,Everyone,22-Mar-19
Goat Simulator,GAME,SIMULATION,4.284799099,101317.0,"1,000,000+",4.99 ,Everyone 10+,4-Oct-17
Vegas Crime Simulator,GAME,SIMULATION,4.23810482,868205.0,"100,000,000+",0,Teen,29-Mar-19
Madden NFL Overdrive Football,GAME,SPORTS,4.439757824,1544459.0,"10,000,000+",0,Everyone,18-Mar-19
SimCity BuildIt,GAME,SIMULATION,4.462097645,4543419.0,"50,000,000+",0,Everyone 10+,2-Apr-19
Public Transport Simulator,GAME,SIMULATION,4.364147663,388021.0,"10,000,000+",0,Teen,31-Jan-19
Skull Island: Survival Story,GAME,CASUAL,4.432615757,64570.0,"1,000,000+",0,Everyone,20-Mar-19
High School Story,GAME,SIMULATION,4.243965149,599692.0,"10,000,000+",0,Teen,19-Jun-18
Jurassic Park� Builder,GAME,SIMULATION,4.205907822,905215.0,"10,000,000+",0,Teen,15-Nov-16
Soccer Stars,GAME,SPORTS,4.37125349,1913702.0,"50,000,000+",0,Everyone,20-Mar-19
Shop Heroes: Adventure Quest,GAME,SIMULATION,4.327818394,74282.0,"1,000,000+",0,Everyone,25-Mar-19
PickCrafter - Idle Craft Game,GAME,SIMULATION,4.431633472,267588.0,"10,000,000+",0,Everyone,18-Mar-19
Real Car Parking,GAME,SIMULATION,4.110942364,74471.0,"5,000,000+",0,Everyone,12-Mar-19
"Egg, Inc.",GAME,SIMULATION,4.709239483,657844.0,"10,000,000+",0,Everyone,22-Oct-18
AirTycoon Online 2,GAME,SIMULATION,3.962440968,20155.0,"1,000,000+",0,Everyone,5-Jul-18
Car Mechanic Simulator 18,GAME,SIMULATION,4.28098774,72868.0,"10,000,000+",0,Everyone,1-Mar-19
Monster Legends,GAME,SIMULATION,4.591598988,2760447.0,"50,000,000+",0,Everyone 10+,1-Apr-19
MLB Home Run Derby 19,GAME,SPORTS,4.219381332,138681.0,"5,000,000+",0,Everyone,26-Mar-19
School Days,GAME,SIMULATION,4.320591927,210286.0,"10,000,000+",0,Teen,15-Jul-18
Extreme Car Stunts 3D,GAME,SIMULATION,4.150410652,149823.0,"10,000,000+",0,Everyone,19-Sep-18
Dragon Mania Legends,GAME,SIMULATION,4.586421967,2099166.0,"50,000,000+",0,Everyone,2-Apr-19
Bus Simulator 2015,GAME,SIMULATION,4.235703945,1409443.0,"50,000,000+",0,Everyone,15-Feb-17
My Singing Monsters,GAME,SIMULATION,4.598105907,1181572.0,"10,000,000+",0,Everyone,27-Mar-19
Wild Horse Simulator,GAME,SIMULATION,4.008750916,1257.0,"10,000+",0.99 ,Everyone,13-Oct-14
Real Basketball,GAME,SPORTS,4.502799034,1607644.0,"10,000,000+",0,Everyone,11-Mar-19
Rapala Fishing - Daily Catch,GAME,SPORTS,4.244487762,77280.0,"10,000,000+",0,Everyone,28-Mar-19
PlanetCraft: Block Craft Games,GAME,SIMULATION,4.119698524,112090.0,"5,000,000+",0,Everyone,8-Feb-19
Fallout Shelter,GAME,SIMULATION,4.584429264,2936033.0,"10,000,000+",0,Teen,11-Mar-19
Townsmen Premium,GAME,SIMULATION,4.454586506,24387.0,"100,000+",0.99 ,Everyone 10+,16-Jan-19
Heavy Bus Simulator,GAME,SIMULATION,4.358869553,332341.0,"10,000,000+",0,Everyone,15-Mar-18
MovieStarPlanet,GAME,ROLE_PLAYING,4.222672939,1116679.0,"10,000,000+",0,Everyone,14-Feb-19
Flight Pilot Simulator 3D Free,GAME,SIMULATION,4.59024334,2274261.0,"50,000,000+",0,Everyone,23-Jan-19
Trailer Park Boys: Greasy Money,GAME,SIMULATION,4.668132782,199146.0,"1,000,000+",0,Mature 17+,20-Mar-19
Ultimate Soccer - Football,GAME,SPORTS,4.020516872,675148.0,"50,000,000+",0,Everyone,6-Dec-17
